Time,capacity_factor,氣溫(℃),相對溼度(%),降水量(mm),日照時數(hour),日照率(%),全天空日射量(MJ/㎡),日最高紫外線指數(0~15),總雲量(0~10)
2021/6/27,0.1767,27.381,88.8653,1.0302,7.2286,18.4324,16.1557,11.4405,8.1604
2021/6/28,0.1397,26.3692,95.0391,65.6553,5.6232,15.583,12.0105,10.3468,9.1895
2021/6/29,0.1203,26.4882,94.9905,36.7874,5.7618,16.4866,11.9923,8.7123,7.542
2021/6/30,0.2334,28.4479,86.7353,1.2932,9.9075,57.1712,25.2512,11.381,4.3233
2021/7/1,0.216,28.9471,84.1436,0.0,11.6347,84.7346,25.0685,12.8981,3.9567
2021/7/2,0.2259,29.34,83.4915,0.1511,11.4149,71.1784,26.0927,11.8981,5.5107
2021/7/3,0.2417,29.5981,81.7983,0.0,11.0851,74.5648,26.742,12.7619,5.0077
2021/7/4,0.2323,29.4437,82.617,0.0,9.7085,63.7576,25.4076,12.0188,5.1877
2021/7/5,0.203,29.2831,80.9423,0.0,8.7877,57.3156,22.6337,13.0114,5.2951
2021/7/6,0.1824,29.1789,82.7844,0.0013,8.5038,46.6999,21.1267,12.7143,6.3333
2021/7/7,0.219,29.6859,78.9791,0.0,10.3577,74.6969,26.306,12.9433,3.3363
2021/7/8,0.2353,29.7846,79.9922,0.0,10.3488,68.4629,24.4264,11.0128,3.7321
2021/7/9,0.2397,30.002,78.6548,0.0,11.2007,80.8368,26.8928,12.8068,3.5886
2021/7/10,0.2309,30.1243,77.2331,0.0,10.0089,63.3884,24.501,10.9631,6.2963
2021/7/11,0.2045,29.3794,85.2848,7.4089,9.6214,53.3313,19.149,11.3658,6.5049
2021/7/12,0.2182,29.8234,81.5593,0.0,9.3782,60.9931,23.204,11.8716,6.5749
2021/7/13,0.2001,28.7474,82.6012,1.0191,8.8095,54.9274,21.3776,11.5714,5.1499
2021/7/14,0.2403,29.1119,80.7929,0.0002,10.3166,69.2557,25.3863,11.8571,4.9502
2021/7/15,0.192,28.0038,85.3691,2.0853,7.8381,38.172,18.1944,8.5518,5.8102
2021/7/16,0.2287,28.5534,81.1668,0.3331,9.3289,65.9449,25.4223,11.7088,5.6861
2021/7/17,0.2265,28.6096,79.4705,0.0,10.1557,68.9933,24.043,11.414,4.6909
2021/7/18,0.2395,29.2144,77.8393,0.0,10.5939,79.216,24.6888,11.8598,5.7491
2021/7/19,0.1657,29.1146,83.2969,9.8456,8.1831,43.4867,16.4937,9.7416,7.1815
2021/7/20,0.1659,28.2829,87.3896,36.7512,7.9714,40.9169,18.3886,10.7843,8.4516
2021/7/21,0.2276,29.0794,81.0531,0.1508,10.2307,59.8739,24.3181,11.0,4.6821
2021/7/22,0.1554,28.7162,83.564,0.0279,6.9566,20.7331,14.0372,9.4286,8.2535
2021/7/23,0.1656,28.6016,87.7466,2.2091,6.499,28.3986,18.4105,8.9639,8.4765
2021/7/24,0.2435,28.9122,85.6876,0.0024,10.9012,69.6809,23.7587,11.5071,6.6993
2021/7/25,0.1746,29.1674,90.3656,9.6706,8.8925,48.1946,17.9274,11.187,6.7408
2021/7/26,0.2312,29.7316,86.0326,1.4026,9.4576,60.0975,23.1871,11.2534,5.5738
2021/7/27,0.2249,29.6623,86.0293,9.9334,9.7044,72.2828,24.0788,11.8424,5.2223
2021/7/28,0.1141,28.4097,90.4792,25.1071,7.1788,23.0971,13.6512,9.04,7.8854
2021/7/29,0.1396,28.0855,89.7504,7.2457,8.0462,32.1133,13.1426,7.9982,7.5133
2021/7/30,0.0635,26.7336,94.6905,26.6877,4.8948,5.925,6.78,3.6177,7.3815
2021/7/31,0.0154,25.0237,98.8122,119.704,0.3179,0.0688,1.9167,1.5605,9.037
2021/8/1,0.0748,26.2189,97.3523,93.1671,3.2373,0.6402,6.275,4.0679,9.5841
2021/8/2,0.0318,26.5582,97.3145,38.1332,2.28,0.2513,3.9514,3.9416,9.3409
2021/8/3,0.1687,27.7888,91.7303,0.736,7.1526,33.8053,17.9569,8.7731,7.253
2021/8/4,0.0974,26.9074,93.7071,40.4166,5.2607,12.8442,10.0585,8.3333,8.0065
2021/8/5,0.0509,26.5823,95.0724,24.8213,3.458,0.7461,4.6533,2.0138,9.1593
2021/8/6,0.0159,27.1692,96.238,102.4193,0.4333,0.0,1.7388,1.1966,9.876
2021/8/7,0.0905,27.1771,97.0286,62.5839,4.2237,0.1137,5.4278,4.1318,9.8744
2021/8/8,0.0538,27.1171,95.8671,3.6687,4.3907,27.1273,6.1637,8.1905,7.892
2021/8/9,0.0672,26.4063,96.2744,194.2137,5.2357,11.512,6.7899,7.3831,7.8904
2021/8/10,0.1809,27.6779,90.964,0.0,8.4854,45.89,16.8619,10.2224,5.294
2021/8/11,0.2167,28.418,87.6915,0.7263,9.2707,61.0761,22.3907,12.1653,7.1553
2021/8/12,0.2142,28.2639,86.1635,1.0075,8.9603,44.8524,20.0381,11.35,7.8218
2021/8/13,0.1428,27.2963,89.3891,9.2353,8.0982,39.7403,17.1766,10.7101,6.8217
2021/8/14,0.0942,26.3111,95.1119,49.0777,7.4287,27.6575,12.0812,11.45,7.8981
2021/8/15,0.2443,28.3498,84.5352,0.1612,9.9382,83.3225,26.3053,11.9297,4.0436
2021/8/16,0.2257,29.1947,82.9539,0.0,10.0627,73.7615,23.6265,13.1201,3.6698
2021/8/17,0.2415,29.1257,83.1706,0.0,11.0599,80.5176,24.8473,13.0456,3.5959
2021/8/18,0.1108,28.5957,86.3293,0.0,7.4769,14.6169,10.9313,7.0514,6.9617
2021/8/19,0.2391,29.0059,83.9157,0.0,9.2613,59.1473,23.9846,10.8827,6.6845
2021/8/20,0.2442,29.2248,78.6922,0.1494,10.6579,69.3125,23.9835,11.9645,4.7793
2021/8/21,0.2389,29.2802,79.0878,0.0,9.9191,66.4582,21.3381,11.4132,5.9742
2021/8/22,0.2329,28.9132,77.7373,0.2335,10.9508,80.3478,24.0827,11.3755,4.8556
2021/8/23,0.2379,29.7314,75.4211,0.0,11.1268,78.6604,25.3859,12.5323,6.8704
2021/8/24,0.1937,29.5517,79.4866,0.7032,9.3393,57.208,19.6276,12.1263,5.2538
2021/8/25,0.2252,29.4052,78.8284,0.0,9.1333,70.814,21.9403,11.381,3.8473
2021/8/26,0.2314,27.9471,81.2917,5.6891,10.0546,71.8895,23.7912,11.7736,3.7574
2021/8/27,0.2404,27.9167,82.7471,0.0,10.4875,75.5552,24.5429,11.8095,3.3087
2021/8/28,0.2452,28.6152,82.0578,0.0,11.11,83.5202,25.3944,12.0952,2.9794
2021/8/29,0.2368,28.8074,80.5331,0.0,10.7598,75.7414,24.8492,11.8981,3.3982
2021/8/30,0.0405,27.6387,88.4785,0.6434,2.7903,0.4226,4.2197,2.71,7.55
2021/8/31,0.1603,27.9483,85.522,0.0003,7.8907,43.8952,17.3106,9.4695,7.0445
2021/9/1,0.2138,28.9291,83.0356,0.0,8.9213,54.613,21.3912,11.3897,5.079
2021/9/2,0.2185,28.8262,81.1466,5.9599,8.7086,56.6887,20.3895,10.5991,5.6467
2021/9/3,0.2059,27.6088,81.3089,1.2311,8.491,53.7846,19.8979,9.9289,4.3701
2021/9/4,0.2504,28.0372,82.6254,0.8664,9.4449,71.1134,23.9609,11.6176,4.0523
2021/9/5,0.2382,28.329,82.9115,5.2194,9.8946,56.2311,21.1272,9.0763,6.0633
2021/9/6,0.2155,28.6494,81.8866,0.1303,9.5781,64.8561,21.3524,10.6347,4.0831
2021/9/7,0.2397,29.7967,75.4614,0.0,10.5596,77.7899,22.9578,10.6842,4.511
2021/9/8,0.2449,29.6578,80.0393,0.0,9.6126,69.6992,22.1509,10.8999,4.3517
2021/9/9,0.226,29.3936,81.6912,0.0,9.5142,63.5289,22.0549,11.1953,4.2278
2021/9/10,0.2285,29.6155,80.1095,0.0,10.3577,81.2555,23.2545,11.1004,2.3907
2021/9/11,0.1547,29.2782,83.3594,0.0001,8.2142,14.4459,14.7745,8.2396,7.9317
2021/9/12,0.1516,27.8129,87.8824,3.7868,7.6754,21.959,13.1028,7.045,8.2711
2021/9/13,0.1019,27.7179,87.0844,1.1177,6.4048,40.7867,9.1019,7.2161,7.3866
